state_name,district,stcode,dtcode,year,flood_events,affected_area,fatalities,displaced,max_severity,max_flood_impact_index,flood_occurred
Arunanchal Pradesh,Anjaw,12,628,2009,1,128962.30100194,6,0,1.0,5.7125227647307,1
Arunanchal Pradesh,Anjaw,12,628,2014,1,44290.911973107,1,75000,1.0,6.0442546314,1
Arunanchal Pradesh,Anjaw,12,628,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Anjaw,12,628,2018,1,73328.619600663,0,25000,1.5,5.9956072780446,1
Arunanchal Pradesh,Anjaw,12,628,2019,1,106818.76893004,2,1000,1.0,6.1425909207914,1
Arunanchal Pradesh,Anjaw,12,628,2020,2,150019.61382811598,1,30000,1.0,6.3867704374577,1
Arunanchal Pradesh,Changlang,12,229,1989,1,112816.35454502,31,32000,2.0,6.921603781912,1
Arunanchal Pradesh,Changlang,12,229,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,Changlang,12,229,1995,1,102906.11366142,17,1000000,1.0,5.6145011683309,1
Arunanchal Pradesh,Changlang,12,229,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Changlang,12,229,1997,1,70603.06302533,97,0,1.0,5.8488235427819,1
Arunanchal Pradesh,Changlang,12,229,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Changlang,12,229,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Changlang,12,229,2008,2,431154.257355944,1076,2600000,2.0,7.0499170611118,1
Arunanchal Pradesh,Changlang,12,229,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Changlang,12,229,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Changlang,12,229,2014,1,49220.53425034,0,10000,1.0,5.1692675780384,1
Arunanchal Pradesh,Changlang,12,229,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Changlang,12,229,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Changlang,12,229,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Changlang,12,229,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Changlang,12,229,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Changlang,12,229,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Changlang,12,229,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Dibang Valley,12,230,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Dibang Valley,12,230,2007,1,103551.72796236,96,11100000,1.0,6.9741987426607,1
Arunanchal Pradesh,Dibang Valley,12,230,2008,2,364396.595813154,1042,1225000,2.0,7.0550817943772,1
Arunanchal Pradesh,Dibang Valley,12,230,2009,1,128962.30100194,6,0,1.0,5.7125227647307,1
Arunanchal Pradesh,Dibang Valley,12,230,2014,2,93511.44622344701,1,85000,1.0,6.0442546314,1
Arunanchal Pradesh,Dibang Valley,12,230,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Dibang Valley,12,230,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Dibang Valley,12,230,2018,1,73328.619600663,0,25000,1.5,5.9956072780446,1
Arunanchal Pradesh,Dibang Valley,12,230,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Dibang Valley,12,230,2020,2,150019.61382811598,1,30000,1.0,6.3867704374577,1
Arunanchal Pradesh,Dibang Valley,12,230,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,East Kameng,12,231,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,East Kameng,12,231,2007,1,103551.72796236,96,11100000,1.0,6.9741987426607,1
Arunanchal Pradesh,East Kameng,12,231,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,East Kameng,12,231,2009,1,128962.30100194,6,0,1.0,5.7125227647307,1
Arunanchal Pradesh,East Kameng,12,231,2011,2,77320.75852171099,7,11000,1.5,6.2740195840354,1
Arunanchal Pradesh,East Kameng,12,231,2014,2,111115.499998288,59,40000,1.5,6.2230190910984,1
Arunanchal Pradesh,East Kameng,12,231,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,East Kameng,12,231,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,East Kameng,12,231,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,East Kameng,12,231,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,East Kameng,12,231,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,East Kameng,12,231,2020,1,90592.234241099,1,0,1.0,5.5591509619541,1
Arunanchal Pradesh,East Kameng,12,231,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,East Siang,12,232,1988,2,697374.2863907029,910,2002000,1.0,7.1773904313439,1
Arunanchal Pradesh,East Siang,12,232,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,East Siang,12,232,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,East Siang,12,232,1997,1,70603.06302533,97,0,1.0,5.8488235427819,1
Arunanchal Pradesh,East Siang,12,232,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,East Siang,12,232,2002,1,3790.2295026277,0,25000,1.0,4.4237635477942,1
Arunanchal Pradesh,East Siang,12,232,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,East Siang,12,232,2008,4,1141491.9452057339,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,East Siang,12,232,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,East Siang,12,232,2010,1,16885.625073568,0,0,1.0,4.7046383967404,1
Arunanchal Pradesh,East Siang,12,232,2011,1,27203.383469618,0,0,1.0,5.7770456043711,1
Arunanchal Pradesh,East Siang,12,232,2012,1,42597.56872424501,21,2000000,2.0,6.3617785720765,1
Arunanchal Pradesh,East Siang,12,232,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,East Siang,12,232,2014,2,93511.44622344701,1,85000,1.0,6.0442546314,1
Arunanchal Pradesh,East Siang,12,232,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,East Siang,12,232,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,East Siang,12,232,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,East Siang,12,232,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,East Siang,12,232,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,East Siang,12,232,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,East Siang,12,232,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,East Siang,12,232,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Kamle,12,718,1988,2,697374.2863907029,910,2002000,1.0,7.1773904313439,1
Arunanchal Pradesh,Kamle,12,718,1991,1,55550.828056763,25,400000,1.0,5.589788577059,1
Arunanchal Pradesh,Kamle,12,718,1995,1,102906.11366142,17,1000000,1.0,5.6145011683309,1
Arunanchal Pradesh,Kamle,12,718,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Kamle,12,718,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Kamle,12,718,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Kamle,12,718,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Kamle,12,718,2011,2,77320.75852171099,7,11000,1.5,6.2740195840354,1
Arunanchal Pradesh,Kamle,12,718,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Kamle,12,718,2014,3,155406.41197139502,60,115000,1.5,6.2230190910984,1
Arunanchal Pradesh,Kamle,12,718,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Kamle,12,718,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Kamle,12,718,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Kamle,12,718,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Kamle,12,718,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Kamle,12,718,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Kamle,12,718,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Kamle,12,718,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Kra Daadi,12,677,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Kra Daadi,12,677,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Kra Daadi,12,677,2009,1,128962.30100194,6,0,1.0,5.7125227647307,1
Arunanchal Pradesh,Kra Daadi,12,677,2011,1,27203.383469618,0,0,1.0,5.7770456043711,1
Arunanchal Pradesh,Kra Daadi,12,677,2014,2,111115.499998288,59,40000,1.5,6.2230190910984,1
Arunanchal Pradesh,Kra Daadi,12,677,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Kra Daadi,12,677,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Kra Daadi,12,677,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Kra Daadi,12,677,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Kra Daadi,12,677,2020,2,150019.61382811598,1,30000,1.0,6.3867704374577,1
Arunanchal Pradesh,Kra Daadi,12,677,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Kurung Kumey,12,233,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Kurung Kumey,12,233,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Kurung Kumey,12,233,2009,1,128962.30100194,6,0,1.0,5.7125227647307,1
Arunanchal Pradesh,Kurung Kumey,12,233,2011,1,27203.383469618,0,0,1.0,5.7770456043711,1
Arunanchal Pradesh,Kurung Kumey,12,233,2014,2,111115.499998288,59,40000,1.5,6.2230190910984,1
Arunanchal Pradesh,Kurung Kumey,12,233,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Kurung Kumey,12,233,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Kurung Kumey,12,233,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Kurung Kumey,12,233,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Kurung Kumey,12,233,2020,2,150019.61382811598,1,30000,1.0,6.3867704374577,1
Arunanchal Pradesh,Kurung Kumey,12,233,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Leparada,12,724,1988,2,697374.2863907029,910,2002000,1.0,7.1773904313439,1
Arunanchal Pradesh,Leparada,12,724,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Leparada,12,724,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Leparada,12,724,2008,4,1141491.9452057339,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Leparada,12,724,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Leparada,12,724,2010,1,16885.625073568,0,0,1.0,4.7046383967404,1
Arunanchal Pradesh,Leparada,12,724,2011,1,27203.383469618,0,0,1.0,5.7770456043711,1
Arunanchal Pradesh,Leparada,12,724,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Leparada,12,724,2014,3,155406.41197139502,60,115000,1.5,6.2230190910984,1
Arunanchal Pradesh,Leparada,12,724,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Leparada,12,724,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Leparada,12,724,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Leparada,12,724,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Leparada,12,724,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Leparada,12,724,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Leparada,12,724,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Lohit,12,234,1988,1,626872.45850619,876,2000,1.0,7.1773904313439,1
Arunanchal Pradesh,Lohit,12,234,1995,1,102906.11366142,17,1000000,1.0,5.6145011683309,1
Arunanchal Pradesh,Lohit,12,234,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Lohit,12,234,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Lohit,12,234,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Lohit,12,234,2008,2,364396.595813154,1042,1225000,2.0,7.0550817943772,1
Arunanchal Pradesh,Lohit,12,234,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Lohit,12,234,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Lohit,12,234,2014,2,93511.44622344701,1,85000,1.0,6.0442546314,1
Arunanchal Pradesh,Lohit,12,234,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Lohit,12,234,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Lohit,12,234,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Lohit,12,234,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Lohit,12,234,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Lohit,12,234,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Lohit,12,234,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Longding,12,666,1990,1,93839.745064202,10,6000,1.0,5.2734168149189,1
Arunanchal Pradesh,Longding,12,666,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,Longding,12,666,1995,1,102906.11366142,17,1000000,1.0,5.6145011683309,1
Arunanchal Pradesh,Longding,12,666,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Longding,12,666,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Longding,12,666,2008,3,857685.794692324,1426,2670000,2.0,7.0499170611118,1
Arunanchal Pradesh,Longding,12,666,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Longding,12,666,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Longding,12,666,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Longding,12,666,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Longding,12,666,2018,1,209440.59330118,20,800000,1.5,6.4513946279684,1
Arunanchal Pradesh,Longding,12,666,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Longding,12,666,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Longding,12,666,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Longding,12,666,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,1988,1,626872.45850619,876,2000,1.0,7.1773904313439,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,1997,1,70603.06302533,97,0,1.0,5.8488235427819,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2002,1,3790.2295026277,0,25000,1.0,4.4237635477942,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2008,3,714960.407869354,1218,2825000,2.0,7.0550817943772,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2011,1,27203.383469618,0,0,1.0,5.7770456043711,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2014,2,93511.44622344701,1,85000,1.0,6.0442546314,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Lower Dibang Valley,12,235,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Lower Siang,12,719,1988,2,697374.2863907029,910,2002000,1.0,7.1773904313439,1
Arunanchal Pradesh,Lower Siang,12,719,1989,1,112816.35454502,31,32000,2.0,6.921603781912,1
Arunanchal Pradesh,Lower Siang,12,719,1990,2,146885.051442815,31,6000,2.0,5.8038282081955,1
Arunanchal Pradesh,Lower Siang,12,719,1991,1,55550.828056763,25,400000,1.0,5.589788577059,1
Arunanchal Pradesh,Lower Siang,12,719,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,Lower Siang,12,719,1995,2,410979.31857337,161,1510000,1.0,6.3337519666177,1
Arunanchal Pradesh,Lower Siang,12,719,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Lower Siang,12,719,1997,1,70603.06302533,97,0,1.0,5.8488235427819,1
Arunanchal Pradesh,Lower Siang,12,719,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Lower Siang,12,719,2002,1,3790.2295026277,0,25000,1.0,4.4237635477942,1
Arunanchal Pradesh,Lower Siang,12,719,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Lower Siang,12,719,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Lower Siang,12,719,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Lower Siang,12,719,2010,1,16885.625073568,0,0,1.0,4.7046383967404,1
Arunanchal Pradesh,Lower Siang,12,719,2011,2,77320.75852171099,7,11000,1.5,6.2740195840354,1
Arunanchal Pradesh,Lower Siang,12,719,2012,1,42597.56872424501,21,2000000,2.0,6.3617785720765,1
Arunanchal Pradesh,Lower Siang,12,719,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Lower Siang,12,719,2014,3,155406.41197139502,60,115000,1.5,6.2230190910984,1
Arunanchal Pradesh,Lower Siang,12,719,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Lower Siang,12,719,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Lower Siang,12,719,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Lower Siang,12,719,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Lower Siang,12,719,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Lower Siang,12,719,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Lower Siang,12,719,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Lower Siang,12,719,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Lower Subansiri,12,236,1988,1,626872.45850619,876,2000,1.0,7.1773904313439,1
Arunanchal Pradesh,Lower Subansiri,12,236,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Lower Subansiri,12,236,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Lower Subansiri,12,236,2008,5,1203771.248472259,1568,2895000,2.0,7.0550817943772,1
Arunanchal Pradesh,Lower Subansiri,12,236,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Lower Subansiri,12,236,2010,1,23813.351643945,0,10000,1.5,6.1863802397348,1
Arunanchal Pradesh,Lower Subansiri,12,236,2011,2,77320.75852171099,7,11000,1.5,6.2740195840354,1
Arunanchal Pradesh,Lower Subansiri,12,236,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Lower Subansiri,12,236,2014,3,155406.41197139502,60,115000,1.5,6.2230190910984,1
Arunanchal Pradesh,Lower Subansiri,12,236,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Lower Subansiri,12,236,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Lower Subansiri,12,236,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Lower Subansiri,12,236,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Lower Subansiri,12,236,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Lower Subansiri,12,236,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Lower Subansiri,12,236,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Namsai,12,678,1988,1,626872.45850619,876,2000,1.0,7.1773904313439,1
Arunanchal Pradesh,Namsai,12,678,1989,1,112816.35454502,31,32000,2.0,6.921603781912,1
Arunanchal Pradesh,Namsai,12,678,1992,1,28221.71540273,0,0,1.0,5.4919760931342,1
Arunanchal Pradesh,Namsai,12,678,1995,1,102906.11366142,17,1000000,1.0,5.6145011683309,1
Arunanchal Pradesh,Namsai,12,678,1996,1,128966.82889056,82,3000000,1.0,6.2865692803449,1
Arunanchal Pradesh,Namsai,12,678,2000,1,55286.72822421,30,50000,2.0,5.8887489255588,1
Arunanchal Pradesh,Namsai,12,678,2007,2,178439.25091525202,111,11300000,1.0,6.9741987426607,1
Arunanchal Pradesh,Namsai,12,678,2008,2,364396.595813154,1042,1225000,2.0,7.0550817943772,1
Arunanchal Pradesh,Namsai,12,678,2009,2,201207.102974383,6,300000,1.0,5.8588066049802,1
Arunanchal Pradesh,Namsai,12,678,2010,1,16885.625073568,0,0,1.0,4.7046383967404,1
Arunanchal Pradesh,Namsai,12,678,2013,1,38019.262210197,80,2000000,2.0,6.2427615165111,1
Arunanchal Pradesh,Namsai,12,678,2014,2,93511.44622344701,1,85000,1.0,6.0442546314,1
Arunanchal Pradesh,Namsai,12,678,2015,2,129627.370217144,8,27000,1.5,6.4045538388057,1
Arunanchal Pradesh,Namsai,12,678,2016,1,135742.29754787,30,1800,1.5,7.0796584663999,1
Arunanchal Pradesh,Namsai,12,678,2017,1,65387.728333458,6,113,1.0,6.3206462279111,1
Arunanchal Pradesh,Namsai,12,678,2018,2,282769.212901843,20,825000,1.5,6.4513946279684,1
Arunanchal Pradesh,Namsai,12,678,2019,2,173841.69215279398,5,51000,1.0,6.1425909207914,1
Arunanchal Pradesh,Namsai,12,678,2020,3,187986.323667941,31,40000,2.0,6.3867704374577,1
Arunanchal Pradesh,Namsai,12,678,2021,1,78068.155820919,1,15000,1.5,5.7675351836779,1
Arunanchal Pradesh,Namsai,12,678,2023,1,119900.0,0,2211,1.5,6.2091529515939,1
Arunanchal Pradesh,Pakke Kessang,12,723,1988,3,739660.2807266699,986,2045000,1.0,7.1773904313439,1
Arunanchal Pradesh,Pakke Kessang,12,723,1990,1,93839.745064202,10,6000,1.0,5.2734168149189,1
